x	 y	 z	 vx	 vy	 vz	 [v]
18.532864	 -6.943155	 -3.302992	 0.001477	 0.003161	 0.001364	 0.003746
18.534340	 -6.939993	 -3.301628	 0.001476	 0.003162	 0.001364	 0.003746
18.535816	 -6.936832	 -3.300264	 0.001476	 0.003162	 0.001364	 0.003746
18.537292	 -6.933670	 -3.298900	 0.001475	 0.003162	 0.001364	 0.003746
18.538767	 -6.930508	 -3.297536	 0.001474	 0.003162	 0.001364	 0.003746
18.540241	 -6.927346	 -3.296172	 0.001474	 0.003163	 0.001364	 0.003746
18.541716	 -6.924183	 -3.294807	 0.001473	 0.003163	 0.001365	 0.003746
18.543188	 -6.921021	 -3.293443	 0.001472	 0.003163	 0.001365	 0.003746
18.544661	 -6.917858	 -3.292078	 0.001472	 0.003163	 0.001365	 0.003746
18.546131	 -6.914694	 -3.290713	 0.001471	 0.003164	 0.001365	 0.003746
18.547602	 -6.911530	 -3.289348	 0.001470	 0.003164	 0.001365	 0.003746
18.549072	 -6.908367	 -3.287983	 0.001469	 0.003164	 0.001365	 0.003746
18.550541	 -6.905202	 -3.286618	 0.001469	 0.003164	 0.001365	 0.003746
18.552010	 -6.902038	 -3.285253	 0.001468	 0.003165	 0.001365	 0.003746
18.553478	 -6.898873	 -3.283888	 0.001467	 0.003165	 0.001365	 0.003746
18.554945	 -6.895709	 -3.282522	 0.001467	 0.003165	 0.001366	 0.003746
18.556412	 -6.892543	 -3.281157	 0.001466	 0.003165	 0.001366	 0.003746
18.557878	 -6.889378	 -3.279791	 0.001465	 0.003166	 0.001366	 0.003746
18.559343	 -6.886212	 -3.278425	 0.001465	 0.003166	 0.001366	 0.003746
18.560808	 -6.883047	 -3.277059	 0.001464	 0.003166	 0.001366	 0.003746
18.562273	 -6.879880	 -3.275693	 0.001463	 0.003166	 0.001366	 0.003746
18.563736	 -6.876714	 -3.274327	 0.001463	 0.003167	 0.001366	 0.003746
18.565199	 -6.873548	 -3.272960	 0.001462	 0.003167	 0.001366	 0.003746
18.566662	 -6.870381	 -3.271594	 0.001461	 0.003167	 0.001367	 0.003746
18.568123	 -6.867214	 -3.270227	 0.001461	 0.003167	 0.001367	 0.003746
18.569584	 -6.864047	 -3.268861	 0.001460	 0.003168	 0.001367	 0.003746
18.571043	 -6.860879	 -3.267494	 0.001459	 0.003168	 0.001367	 0.003746
18.572502	 -6.857711	 -3.266127	 0.001459	 0.003168	 0.001367	 0.003746
18.573961	 -6.854543	 -3.264760	 0.001458	 0.003168	 0.001367	 0.003746
18.575418	 -6.851374	 -3.263393	 0.001457	 0.003169	 0.001367	 0.003746
