x	 y	 z	 vx	 vy	 vz	 [v]
0.764323	 1.279860	 0.566384	 -0.011180	 0.007188	 0.003599	 0.013770
0.753143	 1.287048	 0.569983	 -0.011236	 0.007094	 0.003558	 0.013756
0.741907	 1.294142	 0.573540	 -0.011291	 0.007001	 0.003516	 0.013743
0.730616	 1.301143	 0.577056	 -0.011345	 0.006907	 0.003475	 0.013729
0.719271	 1.308050	 0.580531	 -0.011398	 0.006813	 0.003433	 0.013715
0.707874	 1.314863	 0.583964	 -0.011449	 0.006719	 0.003391	 0.013701
0.696424	 1.321581	 0.587355	 -0.011500	 0.006624	 0.003349	 0.013688
0.684924	 1.328206	 0.590704	 -0.011550	 0.006530	 0.003307	 0.013674
0.673374	 1.334736	 0.594011	 -0.011599	 0.006435	 0.003265	 0.013660
0.661776	 1.341171	 0.597276	 -0.011647	 0.006340	 0.003223	 0.013647
0.650129	 1.347511	 0.600499	 -0.011694	 0.006245	 0.003180	 0.013633
0.638435	 1.353756	 0.603679	 -0.011739	 0.006150	 0.003138	 0.013619
0.626696	 1.359906	 0.606817	 -0.011784	 0.006055	 0.003096	 0.013606
0.614911	 1.365960	 0.609913	 -0.011828	 0.005959	 0.003053	 0.013592
0.603083	 1.371920	 0.612966	 -0.011871	 0.005864	 0.003010	 0.013578
0.591212	 1.377783	 0.615976	 -0.011913	 0.005768	 0.002968	 0.013565
0.579298	 1.383551	 0.618944	 -0.011955	 0.005672	 0.002925	 0.013551
0.567344	 1.389224	 0.621869	 -0.011995	 0.005577	 0.002882	 0.013538
0.555349	 1.394800	 0.624750	 -0.012034	 0.005481	 0.002839	 0.013524
0.543315	 1.400281	 0.627589	 -0.012072	 0.005385	 0.002796	 0.013511
0.531243	 1.405665	 0.630385	 -0.012109	 0.005289	 0.002753	 0.013498
0.519134	 1.410954	 0.633138	 -0.012146	 0.005192	 0.002710	 0.013484
0.506988	 1.416146	 0.635848	 -0.012181	 0.005096	 0.002667	 0.013471
0.494807	 1.421242	 0.638515	 -0.012215	 0.005000	 0.002623	 0.013457
0.482592	 1.426242	 0.641138	 -0.012249	 0.004904	 0.002580	 0.013444
0.470343	 1.431146	 0.643718	 -0.012282	 0.004807	 0.002537	 0.013431
0.458061	 1.435954	 0.646255	 -0.012313	 0.004711	 0.002494	 0.013417
0.445748	 1.440665	 0.648749	 -0.012344	 0.004615	 0.002450	 0.013404
0.433404	 1.445279	 0.651199	 -0.012374	 0.004518	 0.002407	 0.013391
0.421030	 1.449798	 0.653606	 -0.012403	 0.004422	 0.002363	 0.013378
0.408627	 1.454220	 0.655969	 -0.012431	 0.004326	 0.002320	 0.013365
0.396197	 1.458546	 0.658289	 -0.012458	 0.004229	 0.002277	 0.013352
0.383739	 1.462775	 0.660566	 -0.012484	 0.004133	 0.002233	 0.013339
0.371255	 1.466908	 0.662799	 -0.012509	 0.004037	 0.002190	 0.013325
0.358746	 1.470945	 0.664988	 -0.012534	 0.003940	 0.002146	 0.013312
0.346212	 1.474885	 0.667134	 -0.012557	 0.003844	 0.002103	 0.013299
0.333655	 1.478729	 0.669237	 -0.012580	 0.003748	 0.002059	 0.013287
0.321076	 1.482477	 0.671296	 -0.012601	 0.003652	 0.002015	 0.013274
0.308474	 1.486129	 0.673311	 -0.012622	 0.003556	 0.001972	 0.013261
0.295852	 1.489684	 0.675283	 -0.012642	 0.003460	 0.001928	 0.013248
0.283210	 1.493144	 0.677212	 -0.012661	 0.003364	 0.001885	 0.013235
0.270549	 1.496508	 0.679096	 -0.012679	 0.003268	 0.001841	 0.013222
0.257870	 1.499775	 0.680938	 -0.012697	 0.003172	 0.001798	 0.013210
0.245173	 1.502947	 0.682736	 -0.012713	 0.003076	 0.001754	 0.013197
0.232460	 1.506023	 0.684490	 -0.012729	 0.002980	 0.001711	 0.013184
0.219731	 1.509003	 0.686201	 -0.012743	 0.002885	 0.001667	 0.013172
0.206988	 1.511888	 0.687869	 -0.012757	 0.002789	 0.001624	 0.013159
0.194230	 1.514677	 0.689493	 -0.012770	 0.002694	 0.001581	 0.013147
0.181460	 1.517371	 0.691073	 -0.012783	 0.002599	 0.001537	 0.013134
0.168677	 1.519970	 0.692611	 -0.012794	 0.002503	 0.001494	 0.013122
0.155883	 1.522473	 0.694104	 -0.012805	 0.002408	 0.001451	 0.013110
0.143079	 1.524881	 0.695555	 -0.012814	 0.002313	 0.001407	 0.013097
0.130264	 1.527195	 0.696962	 -0.012823	 0.002219	 0.001364	 0.013085
0.117441	 1.529413	 0.698326	 -0.012831	 0.002124	 0.001321	 0.013073
0.104610	 1.531537	 0.699647	 -0.012839	 0.002029	 0.001278	 0.013061
0.091771	 1.533566	 0.700925	 -0.012845	 0.001935	 0.001235	 0.013048
0.078926	 1.535501	 0.702160	 -0.012851	 0.001841	 0.001192	 0.013036
0.066076	 1.537342	 0.703351	 -0.012855	 0.001747	 0.001148	 0.013024
0.053220	 1.539089	 0.704500	 -0.012860	 0.001653	 0.001106	 0.013012
0.040361	 1.540741	 0.705605	 -0.012863	 0.001559	 0.001063	 0.013000
0.027498	 1.542300	 0.706668	 -0.012865	 0.001465	 0.001020	 0.012988
0.014633	 1.543766	 0.707687	 -0.012867	 0.001372	 0.000977	 0.012977
0.001766	 1.545137	 0.708664	 -0.012868	 0.001279	 0.000934	 0.012965
-0.011102	 1.546416	 0.709599	 -0.012868	 0.001186	 0.000891	 0.012953
-0.023970	 1.547602	 0.710490	 -0.012867	 0.001093	 0.000849	 0.012941
-0.036837	 1.548694	 0.711339	 -0.012866	 0.001000	 0.000806	 0.012930
-0.049703	 1.549694	 0.712145	 -0.012864	 0.000907	 0.000764	 0.012918
-0.062566	 1.550601	 0.712909	 -0.012861	 0.000815	 0.000721	 0.012907
-0.075427	 1.551417	 0.713630	 -0.012857	 0.000723	 0.000679	 0.012895
-0.088284	 1.552139	 0.714309	 -0.012852	 0.000631	 0.000637	 0.012884
-0.101136	 1.552770	 0.714946	 -0.012847	 0.000539	 0.000595	 0.012872
-0.113984	 1.553310	 0.715540	 -0.012841	 0.000448	 0.000552	 0.012861
-0.126825	 1.553757	 0.716093	 -0.012835	 0.000357	 0.000510	 0.012850
-0.139659	 1.554114	 0.716603	 -0.012827	 0.000265	 0.000468	 0.012838
-0.152486	 1.554379	 0.717072	 -0.012819	 0.000175	 0.000426	 0.012827
-0.165305	 1.554554	 0.717498	 -0.012810	 0.000084	 0.000385	 0.012816
-0.178115	 1.554638	 0.717883	 -0.012800	 -0.000006	 0.000343	 0.012805
-0.190916	 1.554632	 0.718226	 -0.012790	 -0.000097	 0.000301	 0.012794
-0.203706	 1.554535	 0.718527	 -0.012779	 -0.000186	 0.000260	 0.012783
-0.216485	 1.554349	 0.718787	 -0.012767	 -0.000276	 0.000218	 0.012772
-0.229252	 1.554072	 0.719005	 -0.012755	 -0.000366	 0.000177	 0.012761
-0.242007	 1.553707	 0.719182	 -0.012742	 -0.000455	 0.000136	 0.012751
-0.254749	 1.553252	 0.719318	 -0.012728	 -0.000544	 0.000095	 0.012740
-0.267477	 1.552708	 0.719412	 -0.012713	 -0.000632	 0.000053	 0.012729
-0.280190	 1.552076	 0.719466	 -0.012698	 -0.000721	 0.000012	 0.012719
-0.292888	 1.551355	 0.719478	 -0.012682	 -0.000809	 -0.000028	 0.012708
-0.305570	 1.550546	 0.719450	 -0.012666	 -0.000897	 -0.000069	 0.012697
-0.318236	 1.549649	 0.719381	 -0.012648	 -0.000985	 -0.000110	 0.012687
-0.330884	 1.548665	 0.719271	 -0.012630	 -0.001072	 -0.000150	 0.012677
-0.343515	 1.547593	 0.719121	 -0.012612	 -0.001159	 -0.000191	 0.012666
-0.356126	 1.546434	 0.718930	 -0.012592	 -0.001246	 -0.000231	 0.012656
-0.368719	 1.545188	 0.718699	 -0.012573	 -0.001332	 -0.000271	 0.012646
-0.381291	 1.543855	 0.718427	 -0.012552	 -0.001419	 -0.000312	 0.012636
-0.393843	 1.542437	 0.718116	 -0.012531	 -0.001505	 -0.000352	 0.012626
-0.406374	 1.540932	 0.717764	 -0.012509	 -0.001590	 -0.000391	 0.012616
-0.418883	 1.539342	 0.717373	 -0.012486	 -0.001676	 -0.000431	 0.012606
-0.431369	 1.537666	 0.716942	 -0.012463	 -0.001761	 -0.000471	 0.012596
-0.443832	 1.535905	 0.716471	 -0.012439	 -0.001846	 -0.000510	 0.012586
-0.456272	 1.534060	 0.715960	 -0.012415	 -0.001930	 -0.000550	 0.012576
-0.468687	 1.532130	 0.715410	 -0.012390	 -0.002014	 -0.000589	 0.012566
-0.481076	 1.530115	 0.714821	 -0.012364	 -0.002098	 -0.000628	 0.012557
-0.493441	 1.528017	 0.714193	 -0.012338	 -0.002182	 -0.000667	 0.012547
-0.505779	 1.525835	 0.713526	 -0.012311	 -0.002265	 -0.000706	 0.012538
-0.518090	 1.523570	 0.712819	 -0.012284	 -0.002348	 -0.000745	 0.012528
-0.530373	 1.521221	 0.712074	 -0.012255	 -0.002431	 -0.000784	 0.012519
-0.542628	 1.518790	 0.711290	 -0.012227	 -0.002513	 -0.000822	 0.012509
-0.554855	 1.516277	 0.710468	 -0.012197	 -0.002595	 -0.000861	 0.012500
-0.567052	 1.513682	 0.709607	 -0.012167	 -0.002677	 -0.000899	 0.012491
-0.579220	 1.511005	 0.708708	 -0.012137	 -0.002759	 -0.000937	 0.012482
-0.591357	 1.508246	 0.707770	 -0.012106	 -0.002840	 -0.000975	 0.012473
-0.603463	 1.505406	 0.706795	 -0.012074	 -0.002920	 -0.001013	 0.012464
-0.615537	 1.502486	 0.705782	 -0.012042	 -0.003001	 -0.001051	 0.012455
-0.627579	 1.499485	 0.704731	 -0.012009	 -0.003081	 -0.001089	 0.012446
-0.639588	 1.496404	 0.703642	 -0.011976	 -0.003161	 -0.001126	 0.012437
-0.651564	 1.493243	 0.702516	 -0.011942	 -0.003240	 -0.001164	 0.012428
-0.663505	 1.490003	 0.701352	 -0.011907	 -0.003319	 -0.001201	 0.012419
-0.675412	 1.486684	 0.700152	 -0.011872	 -0.003398	 -0.001238	 0.012411
-0.687285	 1.483286	 0.698914	 -0.011837	 -0.003477	 -0.001275	 0.012402
-0.699121	 1.479809	 0.697639	 -0.011800	 -0.003555	 -0.001312	 0.012394
-0.710921	 1.476254	 0.696327	 -0.011764	 -0.003632	 -0.001348	 0.012385
-0.722685	 1.472622	 0.694979	 -0.011726	 -0.003710	 -0.001385	 0.012377
-0.734411	 1.468912	 0.693594	 -0.011688	 -0.003787	 -0.001421	 0.012369
-0.746100	 1.465125	 0.692173	 -0.011650	 -0.003864	 -0.001457	 0.012360
-0.757750	 1.461261	 0.690716	 -0.011611	 -0.003940	 -0.001493	 0.012352
-0.769361	 1.457321	 0.689223	 -0.011572	 -0.004016	 -0.001529	 0.012344
-0.780933	 1.453305	 0.687693	 -0.011532	 -0.004092	 -0.001565	 0.012336
-0.792465	 1.449214	 0.686128	 -0.011491	 -0.004167	 -0.001601	 0.012328
-0.803956	 1.445047	 0.684527	 -0.011450	 -0.004242	 -0.001636	 0.012320
-0.815407	 1.440805	 0.682891	 -0.011409	 -0.004317	 -0.001672	 0.012312
-0.826815	 1.436488	 0.681219	 -0.011367	 -0.004391	 -0.001707	 0.012304
-0.838182	 1.432097	 0.679513	 -0.011324	 -0.004465	 -0.001742	 0.012297
-0.849507	 1.427633	 0.677771	 -0.011281	 -0.004538	 -0.001777	 0.012289
-0.860788	 1.423095	 0.675994	 -0.011238	 -0.004611	 -0.001811	 0.012281
-0.872026	 1.418483	 0.674183	 -0.011194	 -0.004684	 -0.001846	 0.012274
-0.883220	 1.413799	 0.672337	 -0.011149	 -0.004757	 -0.001880	 0.012266
-0.894369	 1.409043	 0.670456	 -0.011104	 -0.004829	 -0.001915	 0.012259
-0.905473	 1.404214	 0.668542	 -0.011059	 -0.004900	 -0.001949	 0.012252
-0.916532	 1.399314	 0.666593	 -0.011013	 -0.004972	 -0.001983	 0.012245
-0.927545	 1.394342	 0.664610	 -0.010966	 -0.005042	 -0.002016	 0.012237
-0.938511	 1.389300	 0.662594	 -0.010919	 -0.005113	 -0.002050	 0.012230
-0.949431	 1.384187	 0.660544	 -0.010872	 -0.005183	 -0.002084	 0.012223
-0.960303	 1.379004	 0.658460	 -0.010824	 -0.005253	 -0.002117	 0.012216
-0.971127	 1.373751	 0.656343	 -0.010776	 -0.005322	 -0.002150	 0.012209
-0.981903	 1.368428	 0.654193	 -0.010727	 -0.005391	 -0.002183	 0.012203
-0.992630	 1.363037	 0.652010	 -0.010678	 -0.005460	 -0.002216	 0.012196
-1.003308	 1.357577	 0.649794	 -0.010628	 -0.005528	 -0.002248	 0.012189
-1.013936	 1.352049	 0.647546	 -0.010578	 -0.005596	 -0.002281	 0.012182
-1.024514	 1.346453	 0.645265	 -0.010527	 -0.005664	 -0.002313	 0.012176
-1.035041	 1.340789	 0.642951	 -0.010476	 -0.005731	 -0.002345	 0.012169
-1.045517	 1.335058	 0.640606	 -0.010425	 -0.005797	 -0.002377	 0.012163
-1.055942	 1.329261	 0.638228	 -0.010373	 -0.005864	 -0.002409	 0.012157
-1.066315	 1.323397	 0.635819	 -0.010320	 -0.005930	 -0.002441	 0.012150
-1.076635	 1.317467	 0.633378	 -0.010268	 -0.005995	 -0.002472	 0.012144
-1.086903	 1.311472	 0.630906	 -0.010214	 -0.006060	 -0.002504	 0.012138
-1.097117	 1.305411	 0.628402	 -0.010161	 -0.006125	 -0.002535	 0.012132
-1.107278	 1.299286	 0.625867	 -0.010107	 -0.006190	 -0.002566	 0.012126
-1.117384	 1.293097	 0.623301	 -0.010052	 -0.006254	 -0.002597	 0.012120
-1.127436	 1.286843	 0.620704	 -0.009997	 -0.006317	 -0.002627	 0.012114
-1.137434	 1.280526	 0.618077	 -0.009942	 -0.006380	 -0.002658	 0.012108
-1.147375	 1.274146	 0.615419	 -0.009886	 -0.006443	 -0.002688	 0.012103
-1.157261	 1.267703	 0.612731	 -0.009830	 -0.006505	 -0.002718	 0.012097
-1.167091	 1.261197	 0.610013	 -0.009773	 -0.006567	 -0.002748	 0.012091
-1.176865	 1.254630	 0.607265	 -0.009716	 -0.006629	 -0.002778	 0.012086
-1.186581	 1.248001	 0.604487	 -0.009659	 -0.006690	 -0.002808	 0.012080
-1.196240	 1.241311	 0.601679	 -0.009601	 -0.006751	 -0.002837	 0.012075
-1.205841	 1.234560	 0.598842	 -0.009543	 -0.006811	 -0.002866	 0.012070
-1.215384	 1.227749	 0.595976	 -0.009485	 -0.006871	 -0.002895	 0.012064
-1.224869	 1.220878	 0.593081	 -0.009426	 -0.006931	 -0.002924	 0.012059
-1.234294	 1.213947	 0.590157	 -0.009366	 -0.006990	 -0.002953	 0.012054
-1.243661	 1.206958	 0.587204	 -0.009307	 -0.007048	 -0.002981	 0.012049
-1.252967	 1.199909	 0.584222	 -0.009247	 -0.007107	 -0.003010	 0.012044
-1.262214	 1.192802	 0.581212	 -0.009186	 -0.007165	 -0.003038	 0.012039
-1.271400	 1.185638	 0.578174	 -0.009125	 -0.007222	 -0.003066	 0.012035
-1.280525	 1.178416	 0.575108	 -0.009064	 -0.007279	 -0.003094	 0.012030
-1.289589	 1.171136	 0.572015	 -0.009003	 -0.007336	 -0.003121	 0.012025
-1.298591	 1.163801	 0.568893	 -0.008941	 -0.007392	 -0.003149	 0.012021
-1.307532	 1.156409	 0.565744	 -0.008878	 -0.007448	 -0.003176	 0.012016
-1.316410	 1.148961	 0.562568	 -0.008816	 -0.007503	 -0.003203	 0.012012
-1.325226	 1.141458	 0.559365	 -0.008753	 -0.007558	 -0.003230	 0.012007
-1.333979	 1.133899	 0.556134	 -0.008689	 -0.007613	 -0.003257	 0.012003
-1.342668	 1.126287	 0.552877	 -0.008626	 -0.007667	 -0.003284	 0.011999
-1.351294	 1.118620	 0.549594	 -0.008562	 -0.007721	 -0.003310	 0.011994
-1.359856	 1.110899	 0.546284	 -0.008497	 -0.007774	 -0.003336	 0.011990
-1.368353	 1.103125	 0.542948	 -0.008433	 -0.007827	 -0.003362	 0.011986
-1.376786	 1.095299	 0.539586	 -0.008368	 -0.007879	 -0.003388	 0.011982
-1.385153	 1.087419	 0.536198	 -0.008302	 -0.007931	 -0.003413	 0.011978
-1.393456	 1.079488	 0.532785	 -0.008236	 -0.007983	 -0.003439	 0.011975
-1.401692	 1.071505	 0.529346	 -0.008170	 -0.008034	 -0.003464	 0.011971
-1.409863	 1.063471	 0.525881	 -0.008104	 -0.008085	 -0.003489	 0.011967
-1.417967	 1.055387	 0.522392	 -0.008037	 -0.008135	 -0.003514	 0.011964
-1.426004	 1.047252	 0.518878	 -0.007970	 -0.008185	 -0.003539	 0.011960
-1.433975	 1.039067	 0.515339	 -0.007903	 -0.008234	 -0.003563	 0.011957
-1.441878	 1.030833	 0.511776	 -0.007835	 -0.008283	 -0.003588	 0.011953
-1.449713	 1.022550	 0.508188	 -0.007767	 -0.008332	 -0.003612	 0.011950
-1.457480	 1.014218	 0.504577	 -0.007699	 -0.008380	 -0.003636	 0.011947
-1.465180	 1.005838	 0.500941	 -0.007631	 -0.008428	 -0.003659	 0.011943
-1.472810	 0.997410	 0.497282	 -0.007562	 -0.008475	 -0.003683	 0.011940
-1.480372	 0.988935	 0.493599	 -0.007493	 -0.008522	 -0.003706	 0.011937
-1.487865	 0.980413	 0.489892	 -0.007423	 -0.008568	 -0.003729	 0.011934
-1.495288	 0.971845	 0.486163	 -0.007353	 -0.008614	 -0.003752	 0.011931
-1.502641	 0.963230	 0.482411	 -0.007283	 -0.008660	 -0.003775	 0.011929
-1.509924	 0.954571	 0.478635	 -0.007213	 -0.008705	 -0.003798	 0.011926
-1.517137	 0.945866	 0.474838	 -0.007142	 -0.008750	 -0.003820	 0.011923
-1.524280	 0.937116	 0.471017	 -0.007071	 -0.008794	 -0.003842	 0.011921
-1.531351	 0.928322	 0.467175	 -0.007000	 -0.008838	 -0.003864	 0.011918
-1.538351	 0.919485	 0.463311	 -0.006929	 -0.008881	 -0.003886	 0.011916
-1.545280	 0.910604	 0.459424	 -0.006857	 -0.008924	 -0.003908	 0.011913
-1.552137	 0.901680	 0.455517	 -0.006785	 -0.008966	 -0.003929	 0.011911
-1.558922	 0.892714	 0.451587	 -0.006713	 -0.009008	 -0.003950	 0.011909
-1.565634	 0.883706	 0.447637	 -0.006640	 -0.009050	 -0.003971	 0.011906
-1.572274	 0.874656	 0.443665	 -0.006567	 -0.009091	 -0.003992	 0.011904
-1.578841	 0.865565	 0.439673	 -0.006494	 -0.009132	 -0.004013	 0.011902
-1.585335	 0.856433	 0.435660	 -0.006421	 -0.009172	 -0.004033	 0.011900
-1.591756	 0.847262	 0.431627	 -0.006347	 -0.009212	 -0.004054	 0.011898
-1.598103	 0.838050	 0.427573	 -0.006273	 -0.009251	 -0.004074	 0.011896
-1.604376	 0.828799	 0.423500	 -0.006199	 -0.009290	 -0.004093	 0.011895
-1.610575	 0.819509	 0.419406	 -0.006125	 -0.009328	 -0.004113	 0.011893
-1.616699	 0.810181	 0.415293	 -0.006050	 -0.009366	 -0.004133	 0.011891
-1.622749	 0.800815	 0.411160	 -0.005975	 -0.009404	 -0.004152	 0.011890
-1.628724	 0.791411	 0.407008	 -0.005900	 -0.009441	 -0.004171	 0.011888
-1.634624	 0.781970	 0.402838	 -0.005824	 -0.009478	 -0.004190	 0.011887
-1.640449	 0.772492	 0.398648	 -0.005749	 -0.009514	 -0.004208	 0.011886
-1.646197	 0.762979	 0.394440	 -0.005673	 -0.009549	 -0.004227	 0.011884
-1.651870	 0.753429	 0.390213	 -0.005597	 -0.009585	 -0.004245	 0.011883
-1.657467	 0.743845	 0.385968	 -0.005521	 -0.009619	 -0.004263	 0.011882
-1.662988	 0.734225	 0.381705	 -0.005444	 -0.009654	 -0.004281	 0.011881
-1.668432	 0.724571	 0.377424	 -0.005367	 -0.009688	 -0.004298	 0.011880
-1.673799	 0.714884	 0.373126	 -0.005290	 -0.009721	 -0.004316	 0.011879
-1.679089	 0.705162	 0.368810	 -0.005213	 -0.009754	 -0.004333	 0.011878
-1.684302	 0.695408	 0.364477	 -0.005135	 -0.009787	 -0.004350	 0.011878
-1.689438	 0.685622	 0.360126	 -0.005058	 -0.009819	 -0.004367	 0.011877
-1.694495	 0.675803	 0.355760	 -0.004980	 -0.009850	 -0.004384	 0.011876
-1.699475	 0.665952	 0.351376	 -0.004902	 -0.009882	 -0.004400	 0.011876
-1.704377	 0.656071	 0.346976	 -0.004824	 -0.009912	 -0.004416	 0.011875
-1.709201	 0.646159	 0.342560	 -0.004745	 -0.009942	 -0.004432	 0.011875
-1.713946	 0.636216	 0.338128	 -0.004666	 -0.009972	 -0.004448	 0.011874
-1.718612	 0.626244	 0.333680	 -0.004587	 -0.010001	 -0.004463	 0.011874
-1.723199	 0.616243	 0.329217	 -0.004508	 -0.010030	 -0.004479	 0.011874
-1.727708	 0.606212	 0.324738	 -0.004429	 -0.010059	 -0.004494	 0.011874
-1.732137	 0.596154	 0.320244	 -0.004349	 -0.010087	 -0.004509	 0.011874
-1.736486	 0.586067	 0.315735	 -0.004270	 -0.010114	 -0.004524	 0.011874
-1.740756	 0.575953	 0.311211	 -0.004190	 -0.010141	 -0.004538	 0.011874
-1.744946	 0.565812	 0.306673	 -0.004110	 -0.010167	 -0.004552	 0.011874
-1.749056	 0.555645	 0.302121	 -0.004030	 -0.010193	 -0.004567	 0.011874
-1.753085	 0.545451	 0.297554	 -0.003949	 -0.010219	 -0.004580	 0.011875
-1.757034	 0.535232	 0.292973	 -0.003868	 -0.010244	 -0.004594	 0.011875
-1.760903	 0.524988	 0.288379	 -0.003788	 -0.010269	 -0.004608	 0.011875
-1.764690	 0.514719	 0.283772	 -0.003707	 -0.010293	 -0.004621	 0.011876
-1.768397	 0.504426	 0.279151	 -0.003626	 -0.010317	 -0.004634	 0.011876
-1.772022	 0.494110	 0.274517	 -0.003544	 -0.010340	 -0.004647	 0.011877
-1.775567	 0.483770	 0.269870	 -0.003463	 -0.010362	 -0.004659	 0.011878
-1.779029	 0.473407	 0.265211	 -0.003381	 -0.010385	 -0.004672	 0.011879
-1.782410	 0.463023	 0.260539	 -0.003299	 -0.010407	 -0.004684	 0.011879
-1.785710	 0.452616	 0.255855	 -0.003217	 -0.010428	 -0.004696	 0.011880
-1.788927	 0.442188	 0.251159	 -0.003135	 -0.010449	 -0.004708	 0.011881
-1.792062	 0.431740	 0.246451	 -0.003053	 -0.010469	 -0.004719	 0.011882
-1.795115	 0.421271	 0.241732	 -0.002970	 -0.010489	 -0.004731	 0.011884
-1.798085	 0.410782	 0.237001	 -0.002888	 -0.010508	 -0.004742	 0.011885
-1.800973	 0.400274	 0.232259	 -0.002805	 -0.010527	 -0.004753	 0.011886
-1.803778	 0.389747	 0.227506	 -0.002722	 -0.010546	 -0.004763	 0.011887
-1.806500	 0.379201	 0.222743	 -0.002639	 -0.010563	 -0.004774	 0.011889
-1.809139	 0.368638	 0.217969	 -0.002556	 -0.010581	 -0.004784	 0.011890
-1.811695	 0.358057	 0.213185	 -0.002473	 -0.010598	 -0.004794	 0.011892
-1.814167	 0.347459	 0.208391	 -0.002389	 -0.010614	 -0.004804	 0.011893
-1.816557	 0.336845	 0.203587	 -0.002306	 -0.010630	 -0.004814	 0.011895
-1.818862	 0.326214	 0.198773	 -0.002222	 -0.010646	 -0.004823	 0.011897
-1.821084	 0.315568	 0.193950	 -0.002138	 -0.010661	 -0.004832	 0.011899
-1.823222	 0.304907	 0.189118	 -0.002054	 -0.010676	 -0.004841	 0.011900
-1.825276	 0.294232	 0.184277	 -0.001970	 -0.010690	 -0.004850	 0.011902
-1.827246	 0.283542	 0.179427	 -0.001886	 -0.010703	 -0.004858	 0.011904
-1.829132	 0.272839	 0.174569	 -0.001801	 -0.010716	 -0.004867	 0.011907
-1.830933	 0.262123	 0.169703	 -0.001717	 -0.010729	 -0.004875	 0.011909
-1.832650	 0.251394	 0.164828	 -0.001632	 -0.010741	 -0.004882	 0.011911
-1.834283	 0.240653	 0.159945	 -0.001548	 -0.010753	 -0.004890	 0.011913
-1.835831	 0.229900	 0.155055	 -0.001463	 -0.010764	 -0.004897	 0.011916
-1.837294	 0.219137	 0.150158	 -0.001378	 -0.010774	 -0.004905	 0.011918
-1.838672	 0.208362	 0.145253	 -0.001293	 -0.010784	 -0.004912	 0.011921
-1.839965	 0.197578	 0.140342	 -0.001208	 -0.010794	 -0.004918	 0.011923
-1.841173	 0.186784	 0.135423	 -0.001123	 -0.010803	 -0.004925	 0.011926
-1.842296	 0.175981	 0.130499	 -0.001038	 -0.010812	 -0.004931	 0.011928
-1.843333	 0.165169	 0.125567	 -0.000952	 -0.010820	 -0.004937	 0.011931
-1.844285	 0.154349	 0.120630	 -0.000867	 -0.010828	 -0.004943	 0.011934
-1.845152	 0.143521	 0.115687	 -0.000781	 -0.010835	 -0.004949	 0.011937
-1.845933	 0.132686	 0.110739	 -0.000696	 -0.010842	 -0.004954	 0.011940
-1.846629	 0.121845	 0.105785	 -0.000610	 -0.010848	 -0.004959	 0.011943
-1.847239	 0.110997	 0.100826	 -0.000524	 -0.010853	 -0.004964	 0.011946
-1.847763	 0.100144	 0.095862	 -0.000438	 -0.010859	 -0.004969	 0.011949
-1.848201	 0.089285	 0.090893	 -0.000352	 -0.010863	 -0.004973	 0.011953
-1.848553	 0.078422	 0.085920	 -0.000266	 -0.010867	 -0.004977	 0.011956
-1.848819	 0.067555	 0.080943	 -0.000180	 -0.010871	 -0.004981	 0.011959
-1.849000	 0.056684	 0.075961	 -0.000094	 -0.010874	 -0.004985	 0.011963
-1.849094	 0.045809	 0.070976	 -0.000008	 -0.010877	 -0.004989	 0.011966
-1.849101	 0.034933	 0.065988	 0.000079	 -0.010879	 -0.004992	 0.011970
-1.849023	 0.024054	 0.060996	 0.000165	 -0.010881	 -0.004995	 0.011973
-1.848858	 0.013173	 0.056001	 0.000251	 -0.010882	 -0.004998	 0.011977
-1.848607	 0.002292	 0.051003	 0.000338	 -0.010882	 -0.005001	 0.011981
-1.848269	 -0.008591	 0.046002	 0.000424	 -0.010882	 -0.005003	 0.011985
-1.847845	 -0.019473	 0.040999	 0.000511	 -0.010882	 -0.005005	 0.011989
-1.847334	 -0.030355	 0.035994	 0.000597	 -0.010881	 -0.005007	 0.011993
-1.846737	 -0.041236	 0.030987	 0.000684	 -0.010880	 -0.005009	 0.011997
-1.846053	 -0.052116	 0.025979	 0.000771	 -0.010878	 -0.005010	 0.012001
-1.845282	 -0.062993	 0.020968	 0.000857	 -0.010875	 -0.005011	 0.012005
-1.844425	 -0.073869	 0.015957	 0.000944	 -0.010872	 -0.005012	 0.012009
-1.843481	 -0.084741	 0.010945	 0.001031	 -0.010869	 -0.005013	 0.012014
-1.842450	 -0.095610	 0.005932	 0.001118	 -0.010865	 -0.005014	 0.012018
-1.841332	 -0.106475	 0.000918	 0.001204	 -0.010860	 -0.005014	 0.012022
-1.840128	 -0.117335	 -0.004096	 0.001291	 -0.010855	 -0.005014	 0.012027
-1.838837	 -0.128190	 -0.009110	 0.001378	 -0.010850	 -0.005014	 0.012031
-1.837458	 -0.139040	 -0.014123	 0.001465	 -0.010844	 -0.005013	 0.012036
-1.835993	 -0.149884	 -0.019137	 0.001552	 -0.010837	 -0.005013	 0.012041
-1.834442	 -0.160721	 -0.024149	 0.001639	 -0.010830	 -0.005012	 0.012045
-1.832803	 -0.171551	 -0.029161	 0.001726	 -0.010822	 -0.005011	 0.012050
-1.831077	 -0.182373	 -0.034172	 0.001813	 -0.010814	 -0.005009	 0.012055
-1.829264	 -0.193188	 -0.039181	 0.001900	 -0.010806	 -0.005008	 0.012060
-1.827365	 -0.203993	 -0.044188	 0.001986	 -0.010796	 -0.005006	 0.012065
