x	 y	 z	 vx	 vy	 vz	 [v]
0.825539	 0.773352	 0.330208	 -0.011168	 0.010124	 0.004395	 0.015701
0.814372	 0.783475	 0.334603	 -0.011317	 0.009984	 0.004336	 0.015702
0.803055	 0.793459	 0.338939	 -0.011464	 0.009842	 0.004275	 0.015703
0.791590	 0.803302	 0.343214	 -0.011609	 0.009699	 0.004214	 0.015704
0.779981	 0.813001	 0.347428	 -0.011752	 0.009554	 0.004152	 0.015704
0.768229	 0.822555	 0.351579	 -0.011893	 0.009407	 0.004089	 0.015705
0.756335	 0.831962	 0.355668	 -0.012032	 0.009259	 0.004026	 0.015706
0.744304	 0.841220	 0.359694	 -0.012168	 0.009108	 0.003961	 0.015707
0.732135	 0.850329	 0.363655	 -0.012303	 0.008957	 0.003897	 0.015709
0.719833	 0.859285	 0.367552	 -0.012435	 0.008803	 0.003831	 0.015710
0.707398	 0.868089	 0.371383	 -0.012564	 0.008649	 0.003765	 0.015711
0.694834	 0.876737	 0.375148	 -0.012692	 0.008492	 0.003698	 0.015712
0.682142	 0.885229	 0.378845	 -0.012817	 0.008334	 0.003630	 0.015713
0.669325	 0.893564	 0.382476	 -0.012940	 0.008175	 0.003562	 0.015715
0.656385	 0.901738	 0.386038	 -0.013060	 0.008014	 0.003493	 0.015716
0.643325	 0.909752	 0.389531	 -0.013178	 0.007852	 0.003424	 0.015718
0.630147	 0.917604	 0.392954	 -0.013294	 0.007688	 0.003354	 0.015719
0.616852	 0.925292	 0.396308	 -0.013408	 0.007523	 0.003283	 0.015720
0.603445	 0.932814	 0.399591	 -0.013519	 0.007356	 0.003212	 0.015722
0.589926	 0.940171	 0.402802	 -0.013627	 0.007189	 0.003140	 0.015724
0.576299	 0.947359	 0.405942	 -0.013733	 0.007020	 0.003067	 0.015725
0.562566	 0.954379	 0.409010	 -0.013837	 0.006849	 0.002994	 0.015727
0.548729	 0.961228	 0.412004	 -0.013938	 0.006678	 0.002921	 0.015729
0.534792	 0.967906	 0.414925	 -0.014036	 0.006505	 0.002847	 0.015730
0.520755	 0.974411	 0.417772	 -0.014132	 0.006331	 0.002772	 0.015732
0.506623	 0.980743	 0.420544	 -0.014226	 0.006156	 0.002697	 0.015734
0.492397	 0.986899	 0.423241	 -0.014317	 0.005980	 0.002622	 0.015736
0.478081	 0.992879	 0.425863	 -0.014405	 0.005803	 0.002546	 0.015737
0.463675	 0.998683	 0.428409	 -0.014491	 0.005625	 0.002469	 0.015739
0.449184	 1.004308	 0.430879	 -0.014574	 0.005446	 0.002393	 0.015741
0.434610	 1.009753	 0.433271	 -0.014655	 0.005266	 0.002315	 0.015743
0.419955	 1.015019	 0.435586	 -0.014733	 0.005085	 0.002238	 0.015745
0.405223	 1.020104	 0.437824	 -0.014808	 0.004902	 0.002159	 0.015747
0.390415	 1.025006	 0.439983	 -0.014881	 0.004720	 0.002081	 0.015749
0.375534	 1.029726	 0.442064	 -0.014951	 0.004536	 0.002002	 0.015751
0.360583	 1.034261	 0.444066	 -0.015018	 0.004351	 0.001923	 0.015753
0.345565	 1.038613	 0.445989	 -0.015083	 0.004166	 0.001843	 0.015756
0.330483	 1.042779	 0.447832	 -0.015145	 0.003980	 0.001763	 0.015758
0.315338	 1.046758	 0.449596	 -0.015204	 0.003793	 0.001683	 0.015760
0.300134	 1.050551	 0.451279	 -0.015260	 0.003605	 0.001602	 0.015762
0.284874	 1.054157	 0.452881	 -0.015314	 0.003417	 0.001522	 0.015764
0.269560	 1.057574	 0.454403	 -0.015365	 0.003228	 0.001441	 0.015767
0.254195	 1.060802	 0.455843	 -0.015413	 0.003039	 0.001359	 0.015769
0.238782	 1.063841	 0.457203	 -0.015459	 0.002849	 0.001278	 0.015771
0.223323	 1.066690	 0.458480	 -0.015502	 0.002658	 0.001196	 0.015773
0.207821	 1.069348	 0.459676	 -0.015542	 0.002467	 0.001114	 0.015776
0.192279	 1.071816	 0.460789	 -0.015579	 0.002276	 0.001031	 0.015778
0.176701	 1.074092	 0.461820	 -0.015613	 0.002084	 0.000949	 0.015780
0.161087	 1.076176	 0.462769	 -0.015645	 0.001892	 0.000866	 0.015783
0.145442	 1.078068	 0.463635	 -0.015674	 0.001699	 0.000783	 0.015785
0.129769	 1.079767	 0.464419	 -0.015700	 0.001506	 0.000700	 0.015787
